"Year","Geography Group","Geography","Age Group","Service","Poverty Level","Totals - Clients Receiving Registered Services","Totals - Total Clients, by Age Group","Characteristics - Male","Characteristics - Female","Characteristics - Rural","Characteristics - Lives Alone","Ethnicity - Hispanic","Ethnicity - Not Hispanic","Race - White Alone, Not Hispanic","Race - White Alone, Hispanic","Race - Native American Alone","Race - Asian Alone","Race - Black/African American Alone","Race - Hawaiian Pacific Islander Alone","Race - Other Race","Race - Two or More Races"
"2015","States","Vermont","Age 85+","Nutrition Counseling","Total - All Income Levels","0","25","5","20","25","16","0","23","18","0","0","1","0","0","0","4"
"2015","States","Vermont","Total - All Age Groups","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 60-74","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 75-84","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 85+","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Total - All Age Groups","Total - All Services","In Poverty","3,839","3,792","1,152","2,675","3,749","2,080","22","3,582","3,111","10","12","74","7","3","5","322"
"2015","States","Vermont","Age 60-74","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 75-84","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 85+","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Total - All Age Groups","Congregate Meals","In Poverty","1,595","1,564","455","1,135","1,539","892","7","1,388","1,341","4","9","58","2","3","1","91"
"2015","States","Vermont","Age 60-74","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 75-84","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 85+","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Total - All Age Groups","Nutrition Counseling","In Poverty","31","31","6","25","30","21","0","30","24","0","0","1","0","0","0","3"
"2015","States","Vermont","Age 60-74","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 75-84","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 85+","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Total - All Age Groups","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 60-74","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 75-84","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Vermont","Age 85+","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Total - All Age Groups","Total - All Services","Total - All Income Levels","25,832","25,195","7,572","17,815","8,696","11,568","384","20,045","13,155","821","51","1,307","7,538","16","108","47"
"2015","States","Virginia","Age 60-74","Total - All Services","Total - All Income Levels","0","10,036","3,153","6,671","3,479","4,454","146","7,616","4,999","289","25","621","2,943","6","43","22"
"2015","States","Virginia","Age 75-84","Total - All Services","Total - All Income Levels","0","8,873","2,608","6,165","2,895","3,930","141","6,932","4,434","280","16","514","2,608","8","40","14"
"2015","States","Virginia","Age 85+","Total - All Services","Total - All Income Levels","0","6,286","1,606","4,607","2,038","3,079","88","5,111","3,413","221","9","156","1,865","1","22","9"
"2015","States","Virginia","Total - All Age Groups","Congregate Meals","Total - All Income Levels","12,144","11,765","3,086","8,810","3,151","4,356","221","8,384","4,865","458","24","1,093","3,442","13","59","26"
"2015","States","Virginia","Age 60-74","Congregate Meals","Total - All Income Levels","0","5,093","1,340","3,622","1,314","1,710","85","3,411","1,963","174","12","577","1,447","6","28","11"
"2015","States","Virginia","Age 75-84","Congregate Meals","Total - All Income Levels","0","4,318","1,130","3,130","1,043","1,597","90","3,023","1,701","171","8","414","1,226","5","19","10"
"2015","States","Virginia","Age 85+","Congregate Meals","Total - All Income Levels","0","2,354","513","1,808","624","986","39","1,737","1,047","90","3","86","698","1","11","3"
"2015","States","Virginia","Total - All Age Groups","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 60-74","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 75-84","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 85+","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Total - All Age Groups","Assisted Transportation","Total - All Income Levels","111","110","26","85","6","80","0","110","49","1","0","1","58","0","2","0"
"2015","States","Virginia","Age 60-74","Assisted Transportation","Total - All Income Levels","0","54","17","37","2","41","0","54","24","0","0","0","28","0","2","0"
"2015","States","Virginia","Age 75-84","Assisted Transportation","Total - All Income Levels","0","40","9","31","4","28","0","40","18","0","0","0","22","0","0","0"
"2015","States","Virginia","Age 85+","Assisted Transportation","Total - All Income Levels","0","16","0","16","0","11","0","16","7","0","0","1","8","0","0","0"
"2015","States","Virginia","Total - All Age Groups","Total - All Services","In Poverty","9,728","9,512","2,613","6,978","3,853","4,906","194","7,538","4,175","336","24","581","3,550","3","51","17"
"2015","States","Virginia","Age 60-74","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 75-84","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 85+","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Total - All Age Groups","Congregate Meals","In Poverty","4,088","3,995","946","3,079","1,107","1,724","100","2,854","1,183","167","6","449","1,513","1","26","7"
"2015","States","Virginia","Age 60-74","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 75-84","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 85+","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Total - All Age Groups","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 60-74","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 75-84","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 85+","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Total - All Age Groups","Assisted Transportation","In Poverty","48","48","11","37","6","37","0","48","18","0","0","0","29","0","1","0"
"2015","States","Virginia","Age 60-74","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 75-84","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Virginia","Age 85+","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Total - All Age Groups","Total - All Services","Total - All Income Levels","55,186","52,079","19,015","30,616","11,608","21,490","173","16,981","25,435","844","900","4,354","1,412","479","487","0"
"2015","States","Washington","Age 60-74","Total - All Services","Total - All Income Levels","0","23,035","8,389","12,811","4,759","9,174","91","6,985","10,036","456","465","1,916","777","245","247","0"
"2015","States","Washington","Age 75-84","Total - All Services","Total - All Income Levels","0","16,560","5,934","9,744","3,811","7,095","52","5,553","8,441","228","236","1,562","364","103","141","0"
"2015","States","Washington","Age 85+","Total - All Services","Total - All Income Levels","0","11,017","3,782","6,593","2,576","4,819","24","3,843","6,348","117","89","678","229","40","79","0"
"2015","States","Washington","Total - All Age Groups","Congregate Meals","Total - All Income Levels","43,060","40,137","14,372","23,495","9,312","15,466","115","12,422","18,026","566","701","4,118","787","401","347","0"
"2015","States","Washington","Age 60-74","Congregate Meals","Total - All Income Levels","0","18,265","6,343","10,173","3,962","6,519","61","5,150","7,187","324","367","1,841","449","199","186","0"
"2015","States","Washington","Age 75-84","Congregate Meals","Total - All Income Levels","0","13,018","4,625","7,585","3,095","5,426","38","4,186","6,217","149","169","1,468","203","80","101","0"
"2015","States","Washington","Age 85+","Congregate Meals","Total - All Income Levels","0","7,549","2,585","4,415","1,846","3,155","11","2,542","4,082","59","65","614","103","32","44","0"
"2015","States","Washington","Total - All Age Groups","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 60-74","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 75-84","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 85+","Nutrition Counseling","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Total - All Age Groups","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 60-74","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 75-84","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 85+","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Total - All Age Groups","Total - All Services","In Poverty","15,832","15,654","5,923","9,735","2,851","8,754","85","4,749","7,842","477","357","3,075","1,034","301","280","0"
"2015","States","Washington","Age 60-74","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 75-84","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 85+","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Total - All Age Groups","Congregate Meals","In Poverty","10,887","10,721","4,026","6,719","2,150","5,487","57","3,487","5,089","306","298","2,919","533","246","186","0"
"2015","States","Washington","Age 60-74","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 75-84","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 85+","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Total - All Age Groups","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 60-74","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 75-84","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 85+","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Total - All Age Groups","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 60-74","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 75-84","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Washington","Age 85+","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","West Virginia","Total - All Age Groups","Total - All Services","Total - All Income Levels","29,215","28,593","10,878","18,263","22,052","14,498","147","27,415","22,970","145","24","31","543","15","37","233"
"2015","States","West Virginia","Age 60-74","Total - All Services","Total - All Income Levels","0","12,891","5,037","7,842","9,772","5,716","77","12,170","9,736","81","9","13","284","7","19","105"
